iter	Logloss
213	0.02981159795
214	0.02978886186
215	0.02975516162
216	0.02971862759
217	0.02969185902
218	0.02966632505
219	0.0296437124
220	0.02961199877
221	0.0295808314
222	0.02955262885
223	0.02953150137
224	0.02950098676
225	0.02947275222
226	0.02942715365
227	0.0293828274
228	0.0293502851
229	0.02932591649
230	0.02928612321
231	0.02925897107
232	0.02922628339
233	0.02920021344
234	0.02916247328
235	0.02913217354
236	0.0291184314
237	0.02908254951
238	0.02904062991
239	0.02902121863
240	0.02899419022
241	0.02896625613
242	0.02893428575
243	0.02890868167
244	0.02888177293
245	0.02885349624
246	0.02881412619
247	0.02878154211
248	0.02876197008
249	0.02874050103
250	0.02871947004
251	0.02869074407
252	0.02865798055
253	0.02863049377
254	0.0285972776
255	0.0285779025
256	0.02855370807
257	0.02852587811
258	0.02850216812
259	0.02847187484
260	0.02845461903
261	0.02841517444
262	0.02838777174
263	0.0283601443
264	0.02832953706
265	0.02830782449
266	0.02827191525
267	0.02823819596
268	0.0282066221
269	0.02817069284
270	0.02813840608
271	0.02811247336
272	0.02809288792
273	0.02806781756
274	0.02803972335
275	0.02801625221
276	0.02799365277
277	0.02796144768
278	0.02793908246
279	0.02791124831
280	0.02788851612
281	0.02787002623
282	0.02785568982
283	0.02783624806
284	0.02781823401
285	0.02780569186
286	0.02779074313
287	0.02776823767
288	0.02775167049
289	0.02772284573
290	0.02769562699
291	0.02767722163
292	0.02765022775
293	0.02763751783
294	0.02761650816
295	0.0275989224
296	0.02757442803
297	0.02754279731
298	0.02751668522
299	0.02749869561
300	0.02747662079
301	0.02744827365
302	0.02741380594
303	0.02738969652
304	0.02735754453
305	0.02732705256
306	0.02728502185
307	0.02725624241
308	0.0272289512
309	0.02720722381
310	0.02716139733
311	0.02712018452
312	0.02707138695
313	0.02705433059
314	0.02702817525
315	0.02701116766
316	0.02699025569
317	0.02695466288
318	0.02693113518
319	0.02689856193
320	0.02686686386
321	0.02684600754
322	0.0268115829
323	0.02678792248
324	0.02676818552
325	0.02674549995
326	0.02670700493
327	0.02667164487
328	0.02665351591
329	0.02662797086
330	0.0266109633
331	0.02658937999
332	0.02656715032
333	0.02654671094
334	0.02652609173
335	0.02649416323
336	0.02647237921
337	0.02644983759
338	0.02642668492
339	0.02639616028
340	0.02637507677
341	0.02635262267
342	0.02632216291
343	0.02630865689
344	0.02627014359
345	0.0262527499
346	0.0262290266
347	0.02621216169
348	0.02619854784
349	0.02618307419
350	0.02616376373
351	0.02615361572
352	0.0261349057
353	0.02611731049
354	0.02609473141
355	0.02608230171
356	0.02606827652
357	0.02605154421
358	0.02602056257
359	0.02601385247
360	0.02600241846
361	0.02598414004
362	0.02595908345
363	0.02593301311
364	0.025911664
365	0.0258975537
366	0.02588040688
367	0.02586604978
368	0.02585112871
369	0.02583116477
370	0.02581175457
371	0.0257807744
372	0.02575990656
373	0.02572956054
374	0.02571629517
375	0.02570556272
376	0.0256874534
377	0.02566779647
378	0.02563921532
379	0.02561622826
380	0.02560311293
381	0.02558080098
382	0.02555528432
383	0.02553648932
384	0.02551970759
385	0.02550515486
386	0.02548368876
387	0.02546082708
388	0.02544870923
389	0.02542605615
390	0.02540934932
391	0.02537416822
392	0.02536410715
393	0.02534640162
394	0.02531924772
395	0.02529309031
396	0.02527377188
397	0.02525726057
398	0.02523816111
399	0.0252120901
400	0.02519131079
401	0.0251677035
402	0.02514197034
403	0.02512474355
404	0.02511044067
405	0.02508725759
406	0.02506797886
407	0.02504619188
408	0.02502013764
409	0.02499331336
410	0.024965032
411	0.02492338789
412	0.02489701831
413	0.02488029849
414	0.02485887986
415	0.02484335449
416	0.02483047938
417	0.02481676184
418	0.02480089043
419	0.02478854564
420	0.02476410127
421	0.02474235841
422	0.02472224291
423	0.02470697553
424	0.02468291047
425	0.02465891695
426	0.02462167661
427	0.02460672821
428	0.02456997605
429	0.02455050603
430	0.0245398284
431	0.02451549185
432	0.02448164775
433	0.02446288083
434	0.02444664346
435	0.02441895706
436	0.02439732014
437	0.02437542679
438	0.02434293746
439	0.02431263164
440	0.02429674846
441	0.0242718846
442	0.02425295473
443	0.02423141221
444	0.02420893378
445	0.02420064636
446	0.02417048247
447	0.02414188667
448	0.02412264614
449	0.02409102596
450	0.02406865816
451	0.02404868986
452	0.02403206702
453	0.02400941423
454	0.0239962056
455	0.02397466488
456	0.02393993015
457	0.02392587011
458	0.02389951393
459	0.02387535068
460	0.02385090206
461	0.02382868251
462	0.02380842227
463	0.02378138936
464	0.02376323193
465	0.02374067202
466	0.0237135565
467	0.02370515942
468	0.02367351009
469	0.0236542816
470	0.02363353083
471	0.02360583628
472	0.0235841968
473	0.02356070141
474	0.02354275992
475	0.02351473197
476	0.02349557435
477	0.02347847443
478	0.02344764481
479	0.02342470694
480	0.0234014805
481	0.02339369453
482	0.02336970323
483	0.02335099323
484	0.0233297309
485	0.02332265438
486	0.02330222678
487	0.02328143267
488	0.02326777635
489	0.02325457294
490	0.02322078963
491	0.02320229365
492	0.02318315399
493	0.02316246337
494	0.02313927776
495	0.02311198769
496	0.02309672287
497	0.02307480401
498	0.02304702024
499	0.02302045174
500	0.02300798562
501	0.02299406793
502	0.02298265404
503	0.02296784446
504	0.02295030795
505	0.02294064758
506	0.02292367
507	0.02289883297
508	0.02288753532
509	0.02287409847
510	0.02285525787
511	0.02283583185
512	0.02282247396
513	0.02280311654
514	0.02278941766
515	0.02277489548
516	0.02274666438
517	0.02272965404
518	0.02271694138
519	0.02270107597
520	0.0226865178
521	0.02266639937
522	0.02264974384
523	0.02263010559
524	0.02260496408
525	0.02258448139
526	0.02256280976
527	0.02254744781
528	0.02253684139
529	0.02251961629
530	0.02251067234
531	0.02249670049
532	0.02246304304
533	0.02244415103
534	0.02242041261
535	0.0224037868
536	0.02238959754
537	0.02237015673
538	0.0223548559
539	0.02233867763
540	0.0223221394
541	0.02229870755
542	0.02228505942
543	0.02226688414
544	0.02225608205
545	0.02224397138
546	0.0222270592
547	0.02219399402
548	0.02217866512
549	0.022153646
550	0.02213847657
551	0.02212832598
552	0.02210889122
553	0.02209369481
554	0.0220770024
555	0.02206547887
556	0.02204782779
557	0.02203646883
558	0.02202806724
559	0.02201233671
560	0.02198755742
561	0.02196803144
562	0.0219454561
563	0.02192989216
564	0.02191885928
565	0.02190548867
566	0.02187669458
567	0.0218575434
568	0.02184190011
569	0.02180948699
570	0.02178667899
571	0.02176792335
572	0.02174770902
573	0.02173651492
574	0.02172665649
575	0.02170694656
576	0.02169290946
577	0.02167931299
578	0.02165692977
579	0.02163811897
580	0.0216192228
581	0.02160835049
582	0.02158520807
583	0.02155002177
584	0.02152277088
585	0.02151186305
586	0.02148362656
587	0.02147069861
588	0.02145379637
589	0.02143636316
590	0.02141599576
591	0.02140275566
592	0.02139044149
593	0.0213685169
594	0.02136003505
595	0.02134869327
596	0.02133330257
597	0.02131528697
598	0.0212934231
599	0.02127707075
600	0.02124943366
601	0.02123689277
602	0.02121919971
603	0.02120582388
604	0.02118587223
605	0.02116681606
606	0.02115178776
607	0.02114086895
608	0.02112046272
609	0.02110727452
610	0.02109190192
611	0.02107184386
612	0.02105992433
613	0.0210373547
614	0.02101176993
615	0.02099132578
616	0.02097784288
617	0.02095684786
618	0.02094447321
619	0.02092915583
620	0.02091866659
621	0.02090105112
622	0.02089008949
623	0.0208651185
624	0.02085623234
625	0.02084100004
626	0.02083061535
627	0.0208185563
628	0.02079884598
629	0.02078303681
630	0.02076060341
631	0.02074883868
632	0.02072504207
633	0.02071391094
634	0.0207000676
635	0.02066536636
636	0.02065165679
637	0.02063605866
638	0.02062276972
639	0.02060396944
640	0.02058955609
641	0.02058024534
642	0.02056194307
643	0.02054323986
644	0.02052345959
645	0.02050593087
646	0.02048593386
647	0.02047577098
648	0.02045138355
649	0.02041709158
650	0.02040153393
651	0.02038387128
652	0.02036487759
653	0.02034502822
654	0.0203320872
655	0.02032039354
656	0.02030897763
657	0.02029606206
658	0.02027911883
659	0.02025587593
660	0.02023832406
661	0.02022936816
662	0.02021021362
663	0.0201967501
664	0.02018308586
665	0.02016350837
666	0.02014403828
667	0.02013232875
668	0.02012205916
669	0.02010608448
670	0.02009014131
671	0.02007385212
672	0.02006068247
673	0.02004892861
674	0.02003418152
675	0.02001815333
676	0.01999090676
677	0.01998073193
678	0.0199475418
679	0.01992053469
680	0.01990882534
681	0.01988951341
682	0.01987514972
683	0.01985130125
684	0.01983927308
685	0.01982138738
686	0.0198111161
687	0.01979398565
688	0.01978236604
689	0.01977010935
690	0.01975837562
691	0.01974022146
692	0.01972806105
693	0.01970764076
694	0.01968965374
695	0.01967486855
696	0.01964853107
697	0.01963733467
698	0.01963021916
699	0.01959971921
700	0.01957886329
701	0.01956514314
702	0.0195479661
